species_id,name,national_dex,sprite_index,image,confidence,note
spidops,Spidops,918,971,assets/pokemon-green/pokemon/0971/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
nymble,Nymble,919,972,assets/pokemon-green/pokemon/0972/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
lokix,Lokix,920,973,assets/pokemon-green/pokemon/0973/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
pawmi,Pawmi,921,974,assets/pokemon-green/pokemon/0974/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
pawmo,Pawmo,922,975,assets/pokemon-green/pokemon/0975/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
pawmot,Pawmot,923,976,assets/pokemon-green/pokemon/0976/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
tandemaus,Tandemaus,924,977,assets/pokemon-green/pokemon/0977/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
maushold,Maushold,925,978,assets/pokemon-green/pokemon/0978/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
mausholdfour,Maushold-Four,925,978,assets/pokemon-green/pokemon/0978/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
fidough,Fidough,926,979,assets/pokemon-green/pokemon/0979/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
dachsbun,Dachsbun,927,980,assets/pokemon-green/pokemon/0980/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
smoliv,Smoliv,928,981,assets/pokemon-green/pokemon/0981/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
dolliv,Dolliv,929,982,assets/pokemon-green/pokemon/0982/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
arboliva,Arboliva,930,983,assets/pokemon-green/pokemon/0983/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
squawkabilly,Squawkabilly,931,984,assets/pokemon-green/pokemon/0984/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
squawkabillyblue,Squawkabilly-Blue,931,984,assets/pokemon-green/pokemon/0984/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
squawkabillywhite,Squawkabilly-White,931,984,assets/pokemon-green/pokemon/0984/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
squawkabillyyellow,Squawkabilly-Yellow,931,984,assets/pokemon-green/pokemon/0984/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
nacli,Nacli,932,985,assets/pokemon-green/pokemon/0985/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
naclstack,Naclstack,933,986,assets/pokemon-green/pokemon/0986/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
garganacl,Garganacl,934,987,assets/pokemon-green/pokemon/0987/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
charcadet,Charcadet,935,988,assets/pokemon-green/pokemon/0988/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
armarouge,Armarouge,936,989,assets/pokemon-green/pokemon/0989/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
ceruledge,Ceruledge,937,990,assets/pokemon-green/pokemon/0990/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
tadbulb,Tadbulb,938,991,assets/pokemon-green/pokemon/0991/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
bellibolt,Bellibolt,939,992,assets/pokemon-green/pokemon/0992/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
wattrel,Wattrel,940,993,assets/pokemon-green/pokemon/0993/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
kilowattrel,Kilowattrel,941,994,assets/pokemon-green/pokemon/0994/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
maschiff,Maschiff,942,995,assets/pokemon-green/pokemon/0995/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
mabosstiff,Mabosstiff,943,996,assets/pokemon-green/pokemon/0996/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
shroodle,Shroodle,944,997,assets/pokemon-green/pokemon/0997/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
grafaiai,Grafaiai,945,998,assets/pokemon-green/pokemon/0998/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
bramblin,Bramblin,946,999,assets/pokemon-green/pokemon/0999/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
brambleghast,Brambleghast,947,1000,assets/pokemon-green/pokemon/1000/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
toedscool,Toedscool,948,1001,assets/pokemon-green/pokemon/1001/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
toedscruel,Toedscruel,949,1002,assets/pokemon-green/pokemon/1002/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
klawf,Klawf,950,1003,assets/pokemon-green/pokemon/1003/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
capsakid,Capsakid,951,1004,assets/pokemon-green/pokemon/1004/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
scovillain,Scovillain,952,1005,assets/pokemon-green/pokemon/1005/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
scovillainmega,Scovillain-Mega,952,1005,assets/pokemon-green/pokemon/1005/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
rellor,Rellor,953,1006,assets/pokemon-green/pokemon/1006/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
rabsca,Rabsca,954,1007,assets/pokemon-green/pokemon/1007/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
flittle,Flittle,955,1008,assets/pokemon-green/pokemon/1008/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
espathra,Espathra,956,1009,assets/pokemon-green/pokemon/1009/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
tinkatink,Tinkatink,957,1010,assets/pokemon-green/pokemon/1010/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
tinkatuff,Tinkatuff,958,1011,assets/pokemon-green/pokemon/1011/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
tinkaton,Tinkaton,959,1012,assets/pokemon-green/pokemon/1012/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
wiglett,Wiglett,960,1013,assets/pokemon-green/pokemon/1013/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
wugtrio,Wugtrio,961,1014,assets/pokemon-green/pokemon/1014/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
bombirdier,Bombirdier,962,1015,assets/pokemon-green/pokemon/1015/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
finizen,Finizen,963,1016,assets/pokemon-green/pokemon/1016/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
palafin,Palafin,964,1017,assets/pokemon-green/pokemon/1017/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
palafinhero,Palafin-Hero,964,1017,assets/pokemon-green/pokemon/1017/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
varoom,Varoom,965,1018,assets/pokemon-green/pokemon/1018/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
revavroom,Revavroom,966,1019,assets/pokemon-green/pokemon/1019/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
cyclizar,Cyclizar,967,1020,assets/pokemon-green/pokemon/1020/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
orthworm,Orthworm,968,1021,assets/pokemon-green/pokemon/1021/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
glimmet,Glimmet,969,1022,assets/pokemon-green/pokemon/1022/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
glimmora,Glimmora,970,1023,assets/pokemon-green/pokemon/1023/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
glimmoramega,Glimmora-Mega,970,1023,assets/pokemon-green/pokemon/1023/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
greavard,Greavard,971,1024,assets/pokemon-green/pokemon/1024/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
houndstone,Houndstone,972,1025,assets/pokemon-green/pokemon/1025/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
flamigo,Flamigo,973,1026,assets/pokemon-green/pokemon/1026/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
cetoddle,Cetoddle,974,1027,assets/pokemon-green/pokemon/1027/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
cetitan,Cetitan,975,1028,assets/pokemon-green/pokemon/1028/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
veluza,Veluza,976,1029,assets/pokemon-green/pokemon/1029/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
dondozo,Dondozo,977,1030,assets/pokemon-green/pokemon/1030/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
tatsugiri,Tatsugiri,978,1031,assets/pokemon-green/pokemon/1031/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
tatsugiricurlymega,Tatsugiri-Curly-Mega,978,1031,assets/pokemon-green/pokemon/1031/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
tatsugiridroopy,Tatsugiri-Droopy,978,1031,assets/pokemon-green/pokemon/1031/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
tatsugiridroopymega,Tatsugiri-Droopy-Mega,978,1031,assets/pokemon-green/pokemon/1031/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
tatsugiristretchy,Tatsugiri-Stretchy,978,1031,assets/pokemon-green/pokemon/1031/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
tatsugiristretchymega,Tatsugiri-Stretchy-Mega,978,1031,assets/pokemon-green/pokemon/1031/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
annihilape,Annihilape,979,1032,assets/pokemon-green/pokemon/1032/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
clodsire,Clodsire,980,1033,assets/pokemon-green/pokemon/1033/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
farigiraf,Farigiraf,981,1034,assets/pokemon-green/pokemon/1034/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
dudunsparce,Dudunsparce,982,1035,assets/pokemon-green/pokemon/1035/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
dudunsparcethreesegment,Dudunsparce-Three-Segment,982,1035,assets/pokemon-green/pokemon/1035/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
kingambit,Kingambit,983,1036,assets/pokemon-green/pokemon/1036/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
greattusk,Great Tusk,984,1037,assets/pokemon-green/pokemon/1037/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
screamtail,Scream Tail,985,1038,assets/pokemon-green/pokemon/1038/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
brutebonnet,Brute Bonnet,986,1039,assets/pokemon-green/pokemon/1039/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
fluttermane,Flutter Mane,987,1040,assets/pokemon-green/pokemon/1040/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
slitherwing,Slither Wing,988,1041,assets/pokemon-green/pokemon/1041/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
sandyshocks,Sandy Shocks,989,1042,assets/pokemon-green/pokemon/1042/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
irontreads,Iron Treads,990,1043,assets/pokemon-green/pokemon/1043/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
ironbundle,Iron Bundle,991,1044,assets/pokemon-green/pokemon/1044/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
ironhands,Iron Hands,992,1045,assets/pokemon-green/pokemon/1045/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
ironjugulis,Iron Jugulis,993,1046,assets/pokemon-green/pokemon/1046/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
ironmoth,Iron Moth,994,1047,assets/pokemon-green/pokemon/1047/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
ironthorns,Iron Thorns,995,1048,assets/pokemon-green/pokemon/1048/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
frigibax,Frigibax,996,1049,assets/pokemon-green/pokemon/1049/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
arctibax,Arctibax,997,1050,assets/pokemon-green/pokemon/1050/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
baxcalibur,Baxcalibur,998,1051,assets/pokemon-green/pokemon/1051/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
baxcaliburmega,Baxcalibur-Mega,998,1051,assets/pokemon-green/pokemon/1051/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
gimmighoul,Gimmighoul,999,1052,assets/pokemon-green/pokemon/1052/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
gimmighoulroaming,Gimmighoul-Roaming,999,1052,assets/pokemon-green/pokemon/1052/front_normal.png,base-species-fallback,edit this row if the sprite is wrong
gholdengo,Gholdengo,1000,1053,assets/pokemon-green/pokemon/1053/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
wochien,Wo-Chien,1001,1054,assets/pokemon-green/pokemon/1054/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
chienpao,Chien-Pao,1002,1055,assets/pokemon-green/pokemon/1055/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
tinglu,Ting-Lu,1003,1056,assets/pokemon-green/pokemon/1056/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
chiyu,Chi-Yu,1004,1057,assets/pokemon-green/pokemon/1057/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
roaringmoon,Roaring Moon,1005,1058,assets/pokemon-green/pokemon/1058/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
ironvaliant,Iron Valiant,1006,1059,assets/pokemon-green/pokemon/1059/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
koraidon,Koraidon,1007,1060,assets/pokemon-green/pokemon/1060/front_normal.png,emerald-internal-index,edit this row if the sprite is wrong
